trct,trctname,CNS16,lat,long,tract_number,tract_name,Total Medical Visit
21059000700,"7 (Daviess, KY)",328,37.7545712,-87.1216554,21059000700," Daviess County, Tract 000700",293.1296426601011
21059000800,"8 (Daviess, KY)",159,37.7508378,-87.107692,21059000800," Daviess County, Tract 000800",249.93258203564648
21059000900,"9 (Daviess, KY)",879,37.7392846,-87.0899631,21059000900," Daviess County, Tract 000900",378.1599914165614
21059001000,"10 (Daviess, KY)",322,37.7336054,-87.1137616,21059001000," Daviess County, Tract 001000",194.49221531312924
21059001100,"11 (Daviess, KY)",118,37.737284,-87.1245579,21059001100," Daviess County, Tract 001100",149.57975982890045
21059001200,"12 (Daviess, KY)",41,37.7429145,-87.1319513,21059001200," Daviess County, Tract 001200",223.8072298765511
21059001300,"13 (Daviess, KY)",182,37.8176665,-87.2382484,21059001300," Daviess County, Tract 001300",339.05624613388136
21059001401,"14.01 (Daviess, KY)",217,37.7766612,-87.0577968,21059001401," Daviess County, Tract 001401",340.3193577746453
21059001402,"14.02 (Daviess, KY)",2,37.7896674,-87.0172268,21059001402," Daviess County, Tract 001402",307.10873069584244
21059001501,"15.01 (Daviess, KY)",4,37.8564661,-86.9536781,21059001501," Daviess County, Tract 001501",225.8159590506148
21059001502,"15.02 (Daviess, KY)",2,37.7560934,-86.8968832,21059001502," Daviess County, Tract 001502",200.8246368926333
21059001601,"16.01 (Daviess, KY)",168,37.7212214,-87.0370134,21059001601," Daviess County, Tract 001601",275.46472742387067
21059001602,"16.02 (Daviess, KY)",10,37.6866372,-86.9423767,21059001602," Daviess County, Tract 001602",292.2879744012285
21059001701,"17.01 (Daviess, KY)",176,37.7165507,-87.1569638,21059001701," Daviess County, Tract 001701",359.3401624918324
21059001702,"17.02 (Daviess, KY)",137,37.7083502,-87.0813507,21059001702," Daviess County, Tract 001702",220.4866617527125
21059001703,"17.03 (Daviess, KY)",9,37.6393498,-87.0881278,21059001703," Daviess County, Tract 001703",288.8387162680184
21059001800,"18 (Daviess, KY)",9,37.6928847,-87.2646189,21059001800," Daviess County, Tract 001800",433.39141484792657
21061920200,"9202 (Edmonson, KY)",18,37.2662966,-86.3201384,21061920200," Edmonson County, Tract 920200",303.49981472169173
21061920300,"9203 (Edmonson, KY)",0,37.2846575,-86.1670553,21061920300," Edmonson County, Tract 920300",91.22943657813752
21061920400,"9204 (Edmonson, KY)",185,37.1211175,-86.2160624,21061920400," Edmonson County, Tract 920400",408.3688769719619
21061980100,"9801 (Edmonson, KY)",5,37.1971576,-86.1563291,21061980100," Edmonson County, Tract 980100",8.822913397505394
21063920100,"9201 (Elliott, KY)",137,38.1386646,-83.1682357,21063920100," Elliott County, Tract 920100",345.2047886954397
21063920200,"9202 (Elliott, KY)",15,38.0805101,-83.020959,21063920200," Elliott County, Tract 920200",131.36304997737287
21065920100,"9201 (Estill, KY)",1,37.6853369,-83.8415364,21065920100," Estill County, Tract 920100",89.11722976891875
21065920200,"9202 (Estill, KY)",458,37.7699548,-83.9920745,21065920200," Estill County, Tract 920200",392.59227529248506
21065920300,"9203 (Estill, KY)",48,37.6734083,-84.0539409,21065920300," Estill County, Tract 920300",340.02454788827043
21065920400,"9204 (Estill, KY)",9,37.5948004,-83.9466436,21065920400," Estill County, Tract 920400",101.94851094627188
21067000101,"1.01 (Fayette, KY)",237,38.0449391,-84.4943756,21067000101," Fayette County, Tract 000101",178.46306060475175
21067000102,"1.02 (Fayette, KY)",121,38.0517032,-84.5025403,21067000102," Fayette County, Tract 000102",120.3773971646488
21067000200,"2 (Fayette, KY)",52,38.0575858,-84.4910592,21067000200," Fayette County, Tract 000200",192.9533472279698
21067000300,"3 (Fayette, KY)",42,38.0506956,-84.4837653,21067000300," Fayette County, Tract 000300",157.28129244881904
21067000400,"4 (Fayette, KY)",70,38.0453406,-84.4752004,21067000400," Fayette County, Tract 000400",106.06727226549192
21067000500,"5 (Fayette, KY)",53,38.0361972,-84.4785282,21067000500," Fayette County, Tract 000500",201.5095810843381
21067000600,"6 (Fayette, KY)",87,38.0277747,-84.4853562,21067000600," Fayette County, Tract 000600",291.5066228119515
21067000700,"7 (Fayette, KY)",76,38.0289709,-84.4940469,21067000700," Fayette County, Tract 000700",143.9596275878554
21067000801,"8.01 (Fayette, KY)",12460,38.0297649,-84.5030669,21067000801," Fayette County, Tract 000801",120.10032645371837
21067000802,"8.02 (Fayette, KY)",246,38.0374221,-84.5010117,21067000802," Fayette County, Tract 000802",199.6819753483288
21067000900,"9 (Fayette, KY)",80,38.0438658,-84.5134565,21067000900," Fayette County, Tract 000900",265.2606122255902
21067001000,"10 (Fayette, KY)",140,38.058828,-84.5274925,21067001000," Fayette County, Tract 001000",89.70680723128677
21067001100,"11 (Fayette, KY)",203,38.0665878,-84.5073814,21067001100," Fayette County, Tract 001100",282.2504175648214
21067001300,"13 (Fayette, KY)",90,38.0665335,-84.4861425,21067001300," Fayette County, Tract 001300",112.67894315557096
21067001400,"14 (Fayette, KY)",27,38.058184,-84.4727474,21067001400," Fayette County, Tract 001400",136.39694935680984
21067001500,"15 (Fayette, KY)",88,38.0498129,-84.4630916,21067001500," Fayette County, Tract 001500",139.64395625726712
21067001600,"16 (Fayette, KY)",471,38.0366984,-84.461478,21067001600," Fayette County, Tract 001600",154.16231408546557
21067001700,"17 (Fayette, KY)",145,38.0260037,-84.4606385,21067001700," Fayette County, Tract 001700",146.62598411492166
21067001800,"18 (Fayette, KY)",342,38.0331196,-84.5153015,21067001800," Fayette County, Tract 001800",126.56155908954204
21067001900,"19 (Fayette, KY)",1495,38.0423883,-84.5299518,21067001900," Fayette County, Tract 001900",244.4578681196364
21067002001,"20.01 (Fayette, KY)",160,38.0520226,-84.5417675,21067002001," Fayette County, Tract 002001",323.4347922712588
21067002002,"20.02 (Fayette, KY)",11,38.0515434,-84.5562572,21067002002," Fayette County, Tract 002002",131.20769038370673
21067002200,"22 (Fayette, KY)",3,38.0695855,-84.5223829,21067002200," Fayette County, Tract 002200",107.32439389846368
21067002302,"23.02 (Fayette, KY)",402,37.9975054,-84.4837442,21067002302," Fayette County, Tract 002302",363.902460684662
21067002303,"23.03 (Fayette, KY)",11,38.0091555,-84.4686157,21067002303," Fayette County, Tract 002303",261.20985897663894
21067002304,"23.04 (Fayette, KY)",11,38.0109529,-84.4831908,21067002304," Fayette County, Tract 002304",160.60345289765928
21067002400,"24 (Fayette, KY)",3972,38.0138872,-84.5045036,21067002400," Fayette County, Tract 002400",272.78292483400963
21067002500,"25 (Fayette, KY)",2245,38.0253303,-84.5218387,21067002500," Fayette County, Tract 002500",201.0458287877436
21067002600,"26 (Fayette, KY)",1459,38.0381403,-84.5404145,21067002600," Fayette County, Tract 002600",376.4263529024673
21067002700,"27 (Fayette, KY)",328,37.9982621,-84.5087225,21067002700," Fayette County, Tract 002700",240.30501010275597
21067002800,"28 (Fayette, KY)",1164,38.0081205,-84.5262571,21067002800," Fayette County, Tract 002800",254.70381811682608
21067002900,"29 (Fayette, KY)",275,38.0149524,-84.5392159,21067002900," Fayette County, Tract 002900",289.60200398306495
21067003000,"30 (Fayette, KY)",1478,38.0298935,-84.5564635,21067003000," Fayette County, Tract 003000",387.2436595608253
21067003101,"31.01 (Fayette, KY)",99,38.0869336,-84.4543698,21067003101," Fayette County, Tract 003101",172.85027219633525
21067003102,"31.02 (Fayette, KY)",16,38.0765972,-84.4663036,21067003102," Fayette County, Tract 003102",173.30341493370184
21067003201,"32.01 (Fayette, KY)",2,38.0673862,-84.4587094,21067003201," Fayette County, Tract 003201",104.5802889737765
21067003202,"32.02 (Fayette, KY)",84,38.0575881,-84.4492652,21067003202," Fayette County, Tract 003202",380.4708842455511
21067003300,"33 (Fayette, KY)",309,38.044548,-84.4370763,21067003300," Fayette County, Tract 003300",174.1337680256639
21067003402,"34.02 (Fayette, KY)",246,38.0006244,-84.4559829,21067003402," Fayette County, Tract 003402",262.285484654385
21067003404,"34.04 (Fayette, KY)",16,37.9843262,-84.4842113,21067003404," Fayette County, Tract 003404",266.92658090660484
21067003405,"34.05 (Fayette, KY)",316,37.9860633,-84.4710955,21067003405," Fayette County, Tract 003405",349.3332045497248
21067003406,"34.06 (Fayette, KY)",58,37.9746255,-84.4552622,21067003406," Fayette County, Tract 003406",362.73510971064087
21067003407,"34.07 (Fayette, KY)",64,37.9811286,-84.4366421,21067003407," Fayette County, Tract 003407",217.1614729409233
21067003501,"35.01 (Fayette, KY)",136,37.9874441,-84.5158504,21067003501," Fayette County, Tract 003501",218.95851671361413
21067003503,"35.03 (Fayette, KY)",0,37.9892412,-84.5028185,21067003503," Fayette County, Tract 003503",134.43893780112856
21067003504,"35.04 (Fayette, KY)",16,37.9822017,-84.4999801,21067003504," Fayette County, Tract 003504",180.8100260033561
21067003600,"36 (Fayette, KY)",379,37.9995175,-84.5588044,21067003600," Fayette County, Tract 003600",354.05223075865376
21067003701,"37.01 (Fayette, KY)",2,38.0893188,-84.577521,21067003701," Fayette County, Tract 003701",181.2299469272945
21067003702,"37.02 (Fayette, KY)",316,38.0701522,-84.5454698,21067003702," Fayette County, Tract 003702",232.46534146473357
21067003703,"37.03 (Fayette, KY)",38,38.0930935,-84.5442585,21067003703," Fayette County, Tract 003703",273.94001094811534
21067003704,"37.04 (Fayette, KY)",71,38.0895867,-84.5251608,21067003704," Fayette County, Tract 003704",276.91594244897067
21067003802,"38.02 (Fayette, KY)",17,38.1402904,-84.4616096,21067003802," Fayette County, Tract 003802",131.76139560631265
21067003803,"38.03 (Fayette, KY)",896,38.0979185,-84.4944095,21067003803," Fayette County, Tract 003803",240.9522251686545
21067003804,"38.04 (Fayette, KY)",249,38.0823112,-84.479623,21067003804," Fayette County, Tract 003804",340.6937380346843
21067003906,"39.06 (Fayette, KY)",113,38.0088999,-84.4106049,21067003906," Fayette County, Tract 003906",294.4920108412611
21067003908,"39.08 (Fayette, KY)",683,38.0288713,-84.4304013,21067003908," Fayette County, Tract 003908",345.9388297293481
21067003909,"39.09 (Fayette, KY)",205,38.0223233,-84.4419299,21067003909," Fayette County, Tract 003909",174.5947244760768
21067003910,"39.10 (Fayette, KY)",3,38.0145674,-84.4522365,21067003910," Fayette County, Tract 003910",126.90321214484985
21067003911,"39.11 (Fayette, KY)",824,38.0062493,-84.440981,21067003911," Fayette County, Tract 003911",230.5645191631059
21067003912,"39.12 (Fayette, KY)",2175,37.9998281,-84.4287386,21067003912," Fayette County, Tract 003912",264.4654277292223
21067003913,"39.13 (Fayette, KY)",38,37.9835416,-84.4061501,21067003913," Fayette County, Tract 003913",451.4729087768279
21067003914,"39.14 (Fayette, KY)",4,38.0127453,-84.4025892,21067003914," Fayette County, Tract 003914",115.05168237466704
21067003915,"39.15 (Fayette, KY)",6,38.0157176,-84.3942824,21067003915," Fayette County, Tract 003915",220.34818098035237
21067003916,"39.16 (Fayette, KY)",12,38.028941,-84.3913688,21067003916," Fayette County, Tract 003916",45.84133823229115
21067003917,"39.17 (Fayette, KY)",4,38.0574663,-84.4255244,21067003917," Fayette County, Tract 003917",88.57765260450321
21067003918,"39.18 (Fayette, KY)",48,38.0398418,-84.3445527,21067003918," Fayette County, Tract 003918",206.99131435500604
21067004001,"40.01 (Fayette, KY)",155,37.9733047,-84.4869905,21067004001," Fayette County, Tract 004001",374.9520078269711
21067004003,"40.03 (Fayette, KY)",207,37.9637059,-84.4837785,21067004003," Fayette County, Tract 004003",340.70173863716263
21067004005,"40.05 (Fayette, KY)",10,37.9543667,-84.4637394,21067004005," Fayette County, Tract 004005",113.34637629566956
21067004006,"40.06 (Fayette, KY)",13,37.9471758,-84.4744081,21067004006," Fayette County, Tract 004006",78.4893376688914
21067004007,"40.07 (Fayette, KY)",44,37.9176708,-84.3914406,21067004007," Fayette County, Tract 004007",127.46685568875694
21067004103,"41.03 (Fayette, KY)",5,37.9798721,-84.5245054,21067004103," Fayette County, Tract 004103",92.00282238394573
21067004104,"41.04 (Fayette, KY)",404,37.9770488,-84.5111554,21067004104," Fayette County, Tract 004104",280.29310555569435
21067004105,"41.05 (Fayette, KY)",75,37.9677349,-84.5171749,21067004105," Fayette County, Tract 004105",269.15739206303743
21067004106,"41.06 (Fayette, KY)",38,37.9597455,-84.5175323,21067004106," Fayette County, Tract 004106",273.92875817507604
21067004107,"41.07 (Fayette, KY)",100,37.9577907,-84.4941328,21067004107," Fayette County, Tract 004107",320.84706571644864
21067004204,"42.04 (Fayette, KY)",591,37.9898947,-84.5399999,21067004204," Fayette County, Tract 004204",354.95452892769026
21067004205,"42.05 (Fayette, KY)",135,37.9899523,-84.5774907,21067004205," Fayette County, Tract 004205",417.83461463272647
21067004207,"42.07 (Fayette, KY)",39,38.0138845,-84.6228669,21067004207," Fayette County, Tract 004207",272.7462368908077
21067004208,"42.08 (Fayette, KY)",812,38.0265568,-84.5719841,21067004208," Fayette County, Tract 004208",426.6686847057788
21067004209,"42.09 (Fayette, KY)",12,37.9795386,-84.5605615,21067004209," Fayette County, Tract 004209",257.7692922934235
21067004210,"42.10 (Fayette, KY)",74,37.9733468,-84.5427945,21067004210," Fayette County, Tract 004210",271.1778547131191
21069920100,"9201 (Fleming, KY)",13,38.4247098,-83.658038,21069920100," Fleming County, Tract 920100",244.2008996654368
21069920200,"9202 (Fleming, KY)",596,38.4632589,-83.7276727,21069920200," Fleming County, Tract 920200",211.8821219851583
21069920300,"9203 (Fleming, KY)",13,38.3949424,-83.8784757,21069920300," Fleming County, Tract 920300",171.04891056617726
21069920400,"9204 (Fleming, KY)",10,38.3040265,-83.6085412,21069920400," Fleming County, Tract 920400",286.9735559886675
21071920100,"9201 (Floyd, KY)",1463,37.705445,-82.7531883,21071920100," Floyd County, Tract 920100",218.3216087962525
21071920200,"9202 (Floyd, KY)",0,37.6703469,-82.6893778,21071920200," Floyd County, Tract 920200",116.79626048768708
21071920300,"9203 (Floyd, KY)",98,37.5672487,-82.6634499,21071920300," Floyd County, Tract 920300",281.57009348804314
21071920400,"9204 (Floyd, KY)",56,37.4699408,-82.6509774,21071920400," Floyd County, Tract 920400",282.1239751372908
21071920500,"9205 (Floyd, KY)",18,37.3460928,-82.710035,21071920500," Floyd County, Tract 920500",201.35199273946017
21071920600,"9206 (Floyd, KY)",194,37.4322149,-82.7263842,21071920600," Floyd County, Tract 920600",181.02457373996424
21071920700,"9207 (Floyd, KY)",62,37.475331,-82.8398584,21071920700," Floyd County, Tract 920700",196.20538791253287
21071920800,"9208 (Floyd, KY)",68,37.5420563,-82.7804516,21071920800," Floyd County, Tract 920800",313.5466249464451
21071920900,"9209 (Floyd, KY)",25,37.6248266,-82.81055,21071920900," Floyd County, Tract 920900",117.78400237587996
21071921000,"9210 (Floyd, KY)",201,37.6731376,-82.8347888,21071921000," Floyd County, Tract 921000",425.927610599775
21073070100,"701 (Franklin, KY)",343,38.2239208,-84.8360401,21073070100," Franklin County, Tract 070100",386.36986892761047
21073070401,"704.01 (Franklin, KY)",215,38.1956148,-84.9056908,21073070401," Franklin County, Tract 070401",185.85792406056257
21073070402,"704.02 (Franklin, KY)",1326,38.1670667,-84.8943063,21073070402," Franklin County, Tract 070402",388.2061130660322
21073070500,"705 (Franklin, KY)",46,38.1915951,-84.8756454,21073070500," Franklin County, Tract 070500",146.3861768994723
21073070600,"706 (Franklin, KY)",260,38.1868151,-84.8495214,21073070600," Franklin County, Tract 070600",234.91839827830407
21073070701,"707.01 (Franklin, KY)",85,38.1581488,-84.8318383,21073070701," Franklin County, Tract 070701",252.84409564098465
21073070702,"707.02 (Franklin, KY)",55,38.2037362,-84.7755531,21073070702," Franklin County, Tract 070702",380.8148467461904
21073070800,"708 (Franklin, KY)",3,38.2773764,-84.8130759,21073070800," Franklin County, Tract 070800",304.53431905482574
21073071000,"710 (Franklin, KY)",303,38.1284395,-84.9005384,21073071000," Franklin County, Tract 071000",359.3128023045773
21073071100,"711 (Franklin, KY)",78,38.2551015,-84.9518273,21073071100," Franklin County, Tract 071100",398.4369669837496
21073071200,"712 (Franklin, KY)",239,38.2102788,-84.8670615,21073071200," Franklin County, Tract 071200",186.2943410140493
21075960100,"9601 (Fulton, KY)",127,36.5473689,-88.9974888,21075960100," Fulton County, Tract 960100",241.8929432501405
21075960200,"9602 (Fulton, KY)",15,36.555367,-89.299415,21075960200," Fulton County, Tract 960200",159.80649668099818
21077960101,"9601.01 (Gallatin, KY)",187,38.7348141,-84.9089512,21077960101," Gallatin County, Tract 960101",366.78000207244975
21077960102,"9601.02 (Gallatin, KY)",1,38.7938312,-84.7600241,21077960102," Gallatin County, Tract 960102",153.7486827839778
21079970100,"9701 (Garrard, KY)",44,37.7321501,-84.6562051,21079970100," Garrard County, Tract 970100",448.144394993994
21079970200,"9702 (Garrard, KY)",146,37.6690439,-84.5347858,21079970200," Garrard County, Tract 970200",278.7411292579897
21079970300,"9703 (Garrard, KY)",79,37.5997126,-84.5768097,21079970300," Garrard County, Tract 970300",212.93284572470688
21079970400,"9704 (Garrard, KY)",6,37.5586457,-84.4446991,21079970400," Garrard County, Tract 970400",194.48871958560704
21081920100,"9201 (Grant, KY)",74,38.756444,-84.6469603,21081920100," Grant County, Tract 920100",507.32861673515566
21081920200,"9202 (Grant, KY)",69,38.6983982,-84.685965,21081920200," Grant County, Tract 920200",412.71248214716377
21081920300,"9203 (Grant, KY)",279,38.6188171,-84.6144203,21081920300," Grant County, Tract 920300",394.4097857143908
21081920400,"9204 (Grant, KY)",6,38.535864,-84.5607779,21081920400," Grant County, Tract 920400",137.00111735925915
21083020100,"201 (Graves, KY)",922,36.7585958,-88.6669432,21083020100," Graves County, Tract 020100",274.2450875169786
21083020200,"202 (Graves, KY)",299,36.7033475,-88.6783874,21083020200," Graves County, Tract 020200",294.30461151918104
21083020300,"203 (Graves, KY)",310,36.697731,-88.6290869,21083020300," Graves County, Tract 020300",360.8120479445889
21083020400,"204 (Graves, KY)",7,36.5826585,-88.5883083,21083020400," Graves County, Tract 020400",184.70900959126487
21083020500,"205 (Graves, KY)",2,36.5882476,-88.7466895,21083020500," Graves County, Tract 020500",251.9184823470116
21083020600,"206 (Graves, KY)",1,36.7440409,-88.7734856,21083020600," Graves County, Tract 020600",162.40485070580974
21083020700,"207 (Graves, KY)",45,36.8950777,-88.7609334,21083020700," Graves County, Tract 020700",295.7053633688546
21083020800,"208 (Graves, KY)",10,36.8592973,-88.5656679,21083020800," Graves County, Tract 020800",358.62177069828147
21083020900,"209 (Graves, KY)",6,36.7035256,-88.5385131,21083020900," Graves County, Tract 020900",187.57112985632315
21085950100,"9501 (Grayson, KY)",0,37.40695,-86.1411273,21085950100," Grayson County, Tract 950100",181.18921197563415
21085950200,"9502 (Grayson, KY)",7,37.5253188,-86.1546665,21085950200," Grayson County, Tract 950200",189.8429354592658
21085950300,"9503 (Grayson, KY)",1165,37.5344236,-86.2615796,21085950300," Grayson County, Tract 950300",272.35108277810497
21085950400,"9504 (Grayson, KY)",92,37.509032,-86.3564448,21085950400," Grayson County, Tract 950400",436.1052064525328
21085950500,"9505 (Grayson, KY)",9,37.401201,-86.2601968,21085950500," Grayson County, Tract 950500",166.76558562016024
21085950600,"9506 (Grayson, KY)",7,37.3918445,-86.4550293,21085950600," Grayson County, Tract 950600",246.7269823791856
21085950700,"9507 (Grayson, KY)",1,37.5321607,-86.5041388,21085950700," Grayson County, Tract 950700",156.5056347738889
21087930100,"9301 (Green, KY)",2,37.3560579,-85.5949468,21087930100," Green County, Tract 930100",179.9549829587573
21087930200,"9302 (Green, KY)",542,37.2753583,-85.4859722,21087930200," Green County, Tract 930200",316.2170102837412
21087930300,"9303 (Green, KY)",4,37.2093993,-85.6202568,21087930300," Green County, Tract 930300",154.67224496902196
21087930400,"9304 (Green, KY)",0,37.1906568,-85.4724152,21087930400," Green County, Tract 930400",87.78049190048912
21089040100,"401 (Greenup, KY)",1320,38.4988862,-82.7017273,21089040100," Greenup County, Tract 040100",317.7473949286903
21089040201,"402.01 (Greenup, KY)",112,38.5256721,-82.7085781,21089040201," Greenup County, Tract 040201",177.30798411854624
21089040202,"402.02 (Greenup, KY)",240,38.5139465,-82.7263595,21089040202," Greenup County, Tract 040202",277.5112915613672
21089040300,"403 (Greenup, KY)",12,38.5364035,-82.7323682,21089040300," Greenup County, Tract 040300",289.82622272228764
21089040400,"404 (Greenup, KY)",191,38.4604327,-82.804143,21089040400," Greenup County, Tract 040400",382.0250626991719
21089040501,"405.01 (Greenup, KY)",35,38.6651951,-82.8902441,21089040501," Greenup County, Tract 040501",196.3817377188745
21089040502,"405.02 (Greenup, KY)",110,38.4737612,-82.9111238,21089040502," Greenup County, Tract 040502",312.451348994117
21089040600,"406 (Greenup, KY)",85,38.7117244,-82.9722957,21089040600," Greenup County, Tract 040600",209.7534162819467
21089040700,"407 (Greenup, KY)",5,38.5871373,-82.9885699,21089040700," Greenup County, Tract 040700",212.41965387422397
21091960100,"9601 (Hancock, KY)",32,37.8779677,-86.7377209,21091960100," Hancock County, Tract 960100",151.9588449308156
21091960200,"9602 (Hancock, KY)",132,37.9158717,-86.8608533,21091960200," Hancock County, Tract 960200",229.76719738817405
21091960300,"9603 (Hancock, KY)",1,37.7683092,-86.7422999,21091960300," Hancock County, Tract 960300",157.4250890512151
21093000100,"1 (Hardin, KY)",0,37.989679,-85.9683059,21093000100," Hardin County, Tract 000100",58.39780913567173
21093000201,"2.01 (Hardin, KY)",84,37.9030368,-85.942658,21093000201," Hardin County, Tract 000201",65.64447530935476
21093000202,"2.02 (Hardin, KY)",5,37.8794088,-85.9617458,21093000202," Hardin County, Tract 000202",150.62977063860495
21093000300,"3 (Hardin, KY)",25,37.8300143,-85.9617729,21093000300," Hardin County, Tract 000300",286.52043010426223
21093000400,"4 (Hardin, KY)",140,37.8498154,-85.9558785,21093000400," Hardin County, Tract 000400",291.45929286179523
21093000500,"5 (Hardin, KY)",71,37.843096,-85.9344256,21093000500," Hardin County, Tract 000500",127.8633631935268
21093000600,"6 (Hardin, KY)",4,37.8119742,-85.9128472,21093000600," Hardin County, Tract 000600",224.63533320691965
21093000700,"7 (Hardin, KY)",146,37.8200735,-85.9417771,21093000700," Hardin County, Tract 000700",272.5261815643321
21093000800,"8 (Hardin, KY)",37,37.815124,-85.9949218,21093000800," Hardin County, Tract 000800",273.8562429495591
21093000901,"9.01 (Hardin, KY)",267,37.7549295,-86.0028067,21093000901," Hardin County, Tract 000901",691.246679399612
21093000902,"9.02 (Hardin, KY)",260,37.7855293,-85.9266634,21093000902," Hardin County, Tract 000902",283.8771625133889
21093001001,"10.01 (Hardin, KY)",266,37.7687562,-85.8343276,21093001001," Hardin County, Tract 001001",442.75140087516246
21093001002,"10.02 (Hardin, KY)",54,37.7045241,-85.777255,21093001002," Hardin County, Tract 001002",550.947875050429
21093001100,"11 (Hardin, KY)",513,37.7253128,-85.8438152,21093001100," Hardin County, Tract 001100",219.8202798284448
21093001200,"12 (Hardin, KY)",1134,37.732309,-85.8767257,21093001200," Hardin County, Tract 001200",368.2705384398746
21093001300,"13 (Hardin, KY)",178,37.698124,-85.8943252,21093001300," Hardin County, Tract 001300",293.35949228040295
21093001401,"14.01 (Hardin, KY)",2725,37.7016865,-85.8747359,21093001401," Hardin County, Tract 001401",235.56835724498185
21093001402,"14.02 (Hardin, KY)",584,37.7027494,-85.8562095,21093001402," Hardin County, Tract 001402",263.53808970914866
21093001500,"15 (Hardin, KY)",88,37.6794445,-85.867921,21093001500," Hardin County, Tract 001500",124.52067708624716
21093001600,"16 (Hardin, KY)",17,37.5538636,-85.955185,21093001600," Hardin County, Tract 001600",566.5033461367364
21093001700,"17 (Hardin, KY)",111,37.6508041,-86.106291,21093001700," Hardin County, Tract 001700",584.8876055185178
21093980100,"9801 (Hardin, KY)",0,37.8860884,-85.8828222,21093980100," Hardin County, Tract 980100",24.32662347812237
21095970100,"9701 (Harlan, KY)",15,36.9406196,-82.9111248,21095970100," Harlan County, Tract 970100",103.51681217123064
21095970200,"9702 (Harlan, KY)",299,36.9586529,-82.9909916,21095970200," Harlan County, Tract 970200",196.65564843257857
21095970300,"9703 (Harlan, KY)",23,36.8946555,-83.0043971,21095970300," Harlan County, Tract 970300",90.98499478721553
21095970400,"9704 (Harlan, KY)",3,36.9199969,-83.1881396,21095970400," Harlan County, Tract 970400",74.56194317794797
21095970500,"9705 (Harlan, KY)",1,36.9364085,-83.2806441,21095970500," Harlan County, Tract 970500",71.60260258238765
21095970600,"9706 (Harlan, KY)",5,36.8166446,-83.4207577,21095970600," Harlan County, Tract 970600",165.31870946407452
21095970700,"9707 (Harlan, KY)",8,36.879926,-83.3394537,21095970700," Harlan County, Tract 970700",220.2204399846733
21095970800,"9708 (Harlan, KY)",98,36.8685135,-83.3048393,21095970800," Harlan County, Tract 970800",72.98049491316343
21095970900,"9709 (Harlan, KY)",1045,36.7961138,-83.3023434,21095970900," Harlan County, Tract 970900",251.4886453790221
