w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
211759504002026,148,53,76,19,74,65,9,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,56,80,0,145,1,0,1,0,1,148,0,9,26,34,26,33,115,0,0,0,0,0,0,0,0,0,0,20211018
211759504002027,10,3,5,2,1,6,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,6,0,1,10,0,0,0,0,0,0,0,0,0,0,0,20211018
211759504002028,37,11,16,10,3,18,16,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,0,9,5,9,3,33,4,0,0,0,0,0,0,0,0,0,0,20211018
211759504002032,31,3,18,10,6,23,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,31,0,0,0,0,0,31,0,3,10,11,4,21,10,0,0,0,0,0,0,0,0,0,0,20211018
211759504002044,29,15,11,3,18,9,2,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,10,0,0,29,0,0,0,0,0,29,0,0,8,5,1,16,13,0,0,0,0,0,0,0,0,0,0,20211018
211759504002046,43,3,25,15,2,20,21,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,0,43,0,9,18,10,3,35,8,0,0,0,0,0,0,0,0,0,0,20211018
211759504002048,128,20,80,28,11,66,51,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,119,0,0,0,0,124,0,0,3,0,1,128,0,10,31,39,28,29,99,0,0,0,0,0,0,0,0,0,0,20211018
211759504002054,40,12,18,10,8,23,9,0,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0,40,0,6,11,8,3,34,6,0,0,0,0,0,0,0,0,0,0,20211018
211759504003008,24,9,9,6,7,12,5,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,24,0,1,6,5,3,11,13,0,0,0,0,0,0,0,0,0,0,20211018
211759504003025,82,17,56,9,10,21,51,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,10,0,0,0,0,80,0,2,0,0,0,82,0,9,16,17,23,58,24,0,0,0,0,0,0,0,0,0,0,20211018
211759504003033,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211759504003034,83,19,36,28,19,43,21,0,0,0,0,0,0,18,0,0,44,0,0,0,0,0,10,0,0,0,11,83,0,0,0,0,0,83,0,4,21,17,22,24,59,0,0,0,0,0,0,0,0,0,0,20211018
211759504003035,23,6,12,5,5,13,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,0,0,4,8,5,3,20,0,0,0,0,0,0,0,0,0,0,20211018
211759504003037,4,1,1,2,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211759504003038,411,39,274,98,85,152,174,0,0,0,0,0,0,0,0,9,7,0,0,0,0,395,0,0,0,0,0,410,1,0,0,0,0,408,3,36,106,112,118,86,325,0,0,0,0,0,0,0,0,0,0,20211018
211759504003040,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
211759504003041,20,9,9,2,15,1,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,0,0,20,0,0,0,0,0,19,1,0,1,8,2,0,20,0,0,0,0,0,0,0,0,0,0,20211018
211759504003046,259,62,148,49,23,208,28,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,1,2,1,0,4,254,5,36,74,60,27,72,187,0,0,0,0,0,0,0,0,0,0,20211018
211759504003048,21,3,15,3,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,20,1,0,0,0,0,21,0,0,6,7,5,3,18,0,0,0,0,0,0,0,0,0,0,20211018
211759504003050,16,2,7,7,6,7,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,5,0,15,0,0,0,0,1,16,0,1,3,8,2,10,6,0,0,0,0,0,0,0,0,0,0,20211018
211759504003055,67,14,43,10,15,32,20,0,0,9,0,0,0,1,0,0,0,0,0,0,21,0,28,0,0,0,8,66,1,0,0,0,0,67,0,6,20,21,6,40,27,0,0,0,0,0,0,0,0,0,0,20211018
211759504003076,488,137,301,50,32,211,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,469,479,4,0,1,0,4,486,2,30,121,123,77,356,132,0,0,0,0,0,0,0,0,0,0,20211018
211759505001001,27,5,19,3,8,15,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,4,10,3,5,17,10,0,0,0,0,0,0,0,0,0,0,20211018
211759505001002,31,3,22,6,0,5,26,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,1,31,0,3,11,8,6,23,8,0,0,0,0,0,0,0,0,0,0,20211018
211759505001012,11,3,6,2,3,6,2,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,1,4,2,1,5,6,0,0,0,0,0,0,0,0,0,0,20211018
211759505001013,10,1,8,1,5,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,1,4,3,1,7,3,0,0,0,0,0,0,0,0,0,0,20211018
211759505001019,6,2,4,0,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,6,0,0,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,20211018
211759505001036,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211759505001045,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211759505001047,2,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211759505001054,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211759505002000,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211759505002023,4,1,3,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
211759505002034,76,14,46,16,4,57,15,0,0,0,1,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,2,0,0,0,74,2,9,18,30,5,22,54,0,0,0,0,0,0,0,0,0,0,20211018
211779601001019,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779601001026,198,49,121,28,5,16,177,0,195,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,193,2,0,2,0,1,197,1,25,51,48,25,189,9,0,0,0,0,0,0,0,0,0,0,20211018
211779601001045,15,1,11,3,10,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,4,5,4,1,12,3,0,0,0,0,0,0,0,0,0,0,20211018
211779601001059,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779601001116,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,20211018
211779601001158,24,8,12,4,9,13,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,1,24,0,3,9,4,0,24,0,0,0,0,0,0,0,0,0,0,0,20211018
211779601001175,21,1,11,9,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,20,0,0,0,0,21,0,8,5,7,0,11,10,0,0,0,0,0,0,0,0,0,0,20211018
211779601001177,3,0,1,2,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602001006,5,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602001017,20,8,9,3,6,10,4,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,1,0,19,1,0,0,0,0,20,0,0,4,5,3,7,13,0,0,0,0,0,0,0,0,0,0,20211018
211779602001030,13,3,6,4,2,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,13,0,4,3,3,0,9,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602001032,22,3,14,5,7,4,11,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,1,21,1,5,5,6,3,22,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602001043,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602001059,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602001070,3,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20211018
211779602001073,92,21,48,23,14,50,28,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,0,0,0,0,91,1,15,32,21,3,83,9,0,0,0,0,0,0,0,0,0,0,20211018
211779602001078,60,12,39,9,3,23,34,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,58,2,13,16,9,10,51,9,0,0,0,0,0,0,0,0,0,0,20211018
211779602001081,44,9,23,12,6,29,9,0,0,0,2,33,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,0,8,17,7,3,33,11,0,0,0,0,0,0,0,0,0,0,20211018
211779602001084,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20211018
211779602001097,4,2,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602002009,276,93,136,47,50,114,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,269,257,17,1,0,0,1,269,7,21,66,60,36,183,93,0,0,0,0,0,0,0,0,0,0,20211018
211779602002013,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602002027,6,2,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,6,0,0,0,0,0,6,0,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,20211018
211779602002028,11,2,8,1,2,8,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,11,0,4,1,3,1,1,10,0,0,0,0,0,0,0,0,0,0,20211018
211779602002033,11,4,1,6,2,7,2,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,4,2,1,8,3,0,0,0,0,0,0,0,0,0,0,20211018
211779602002036,21,2,15,4,3,10,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,21,0,0,0,0,0,21,0,2,9,2,6,6,15,0,0,0,0,0,0,0,0,0,0,20211018
211779602002038,24,4,8,12,10,4,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,0,24,0,0,0,0,0,24,0,1,6,8,5,20,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602003005,415,129,181,105,119,239,57,0,0,0,0,0,6,313,0,0,17,5,0,0,0,0,14,0,50,10,0,371,32,1,8,0,3,405,10,33,114,92,47,162,253,0,0,0,0,0,0,0,0,0,0,20211018
211779602003010,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602003019,10,0,7,3,3,3,4,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,5,4,1,3,7,0,0,0,0,0,0,0,0,0,0,20211018
211779602003023,9,0,3,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,1,0,0,0,8,1,1,2,5,1,8,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602003025,135,24,66,45,53,50,32,0,0,0,0,0,0,58,0,42,0,0,5,0,0,0,3,0,27,0,0,127,8,0,0,0,0,135,0,18,44,31,18,88,47,0,0,0,0,0,0,0,0,0,0,20211018
211779602003028,30,6,21,3,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,27,1,0,2,0,0,23,7,9,8,6,1,14,16,0,0,0,0,0,0,0,0,0,0,20211018
211779602003030,5,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,5,0,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602003031,17,4,10,3,13,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,8,0,0,17,0,1,1,5,6,2,15,0,0,0,0,0,0,0,0,0,0,20211018
211779602003032,78,40,29,9,51,23,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,75,0,0,70,7,0,0,0,1,75,3,7,13,13,5,30,48,0,0,0,0,0,0,0,0,0,0,20211018
211779602003036,112,46,57,9,80,30,2,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,95,0,0,99,7,0,5,0,1,112,0,13,22,16,15,37,75,0,0,0,0,0,0,0,0,0,0,20211018
211779602004001,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602004002,14,3,2,9,6,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,13,1,0,0,0,0,13,1,1,7,2,1,10,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602004003,38,5,14,19,6,12,20,0,0,22,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,38,0,0,0,0,0,38,0,4,10,7,12,26,12,0,0,0,0,0,0,0,0,0,0,20211018
211779602004006,50,34,15,1,37,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,46,2,0,0,0,2,49,1,2,8,5,1,14,36,0,0,0,0,0,0,0,0,0,0,20211018
211779602004007,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602004009,15,7,5,3,8,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,1,1,3,3,6,9,0,0,0,0,0,0,0,0,0,0,20211018
211779602004010,21,0,11,10,5,12,4,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,11,0,0,0,0,21,0,0,0,0,0,21,0,1,7,8,5,5,16,0,0,0,0,0,0,0,0,0,0,20211018
211779602004011,70,30,32,8,34,29,7,0,0,0,0,0,0,26,0,0,5,0,0,0,0,0,0,0,39,0,0,64,5,0,0,0,1,70,0,4,9,24,3,22,48,0,0,0,0,0,0,0,0,0,0,20211018
211779602004015,25,2,14,9,4,12,9,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,24,0,1,0,0,0,25,0,2,11,2,8,8,17,0,0,0,0,0,0,0,0,0,0,20211018
211779602004016,14,5,2,7,3,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,7,0,14,0,0,0,0,0,13,1,1,4,1,3,5,9,0,0,0,0,0,0,0,0,0,0,20211018
211779602004017,5,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602004018,2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602004019,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602004020,7,0,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,2,2,2,1,1,6,0,0,0,0,0,0,0,0,0,0,20211018
211779602004023,114,28,58,28,18,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,104,6,0,1,0,3,108,6,9,33,22,22,62,52,0,0,0,0,0,0,0,0,0,0,20211018
211779602004035,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602004038,5,2,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,20211018
211779602004050,36,17,14,5,18,16,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,5,0,0,33,3,0,0,0,0,32,4,4,6,4,5,14,22,0,0,0,0,0,0,0,0,0,0,20211018
211779602004053,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602004055,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602004059,4,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602004060,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602004067,7,2,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,1,3,1,3,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602004075,21,2,13,6,2,12,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,21,0,0,0,0,0,21,0,4,3,5,7,5,16,0,0,0,0,0,0,0,0,0,0,20211018
211779602004076,27,5,15,7,0,11,16,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,27,0,0,5,11,6,14,13,0,0,0,0,0,0,0,0,0,0,20211018
211779602004077,14,5,9,0,5,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,14,0,0,3,2,4,2,12,0,0,0,0,0,0,0,0,0,0,20211018
211779602004083,12,6,6,0,3,5,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,12,0,1,2,1,2,6,6,0,0,0,0,0,0,0,0,0,0,20211018
211779602005006,4,0,3,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,20211018
211779602005014,11,4,2,5,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,4,0,9,1,0,1,0,0,11,0,1,1,2,3,6,5,0,0,0,0,0,0,0,0,0,0,20211018
211779602005025,4,0,2,2,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602005026,4,1,1,2,1,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211779602005027,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211779602005034,43,16,19,8,8,12,23,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,42,1,4,10,8,5,40,3,0,0,0,0,0,0,0,0,0,0,20211018
211779602005036,5,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,1,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,20211018
211779602005042,5,0,4,1,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,5,0,2,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,20211018
211779602005046,37,4,20,13,9,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,36,1,0,0,0,0,36,1,4,7,15,7,6,31,0,0,0,0,0,0,0,0,0,0,20211018
211779602005103,26,2,14,10,0,4,22,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,26,0,4,9,8,3,25,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602006001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602006002,69,37,29,3,13,46,10,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,3,69,0,5,14,7,6,39,30,0,0,0,0,0,0,0,0,0,0,20211018
211779602006007,7,0,4,3,0,6,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,3,1,2,5,2,0,0,0,0,0,0,0,0,0,0,20211018
211779602006008,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602006009,27,14,9,4,15,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,22,5,0,0,0,0,26,1,1,5,6,1,15,12,0,0,0,0,0,0,0,0,0,0,20211018
211779602006020,46,10,20,16,9,24,13,0,0,0,0,0,0,26,0,0,0,0,20,0,0,0,0,0,0,0,0,46,0,0,0,0,0,46,0,4,14,11,7,21,25,0,0,0,0,0,0,0,0,0,0,20211018
211779602006026,43,10,21,12,31,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,38,4,0,1,0,0,43,0,6,6,12,9,3,40,0,0,0,0,0,0,0,0,0,0,20211018
211779602006027,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779602006039,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
211779602006043,6,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,20211018
211779603001000,47,6,25,16,4,12,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,1,0,1,39,8,8,15,15,3,34,13,0,0,0,0,0,0,0,0,0,0,20211018
211779603001003,8,0,4,4,7,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8,0,1,2,3,2,4,4,0,0,0,0,0,0,0,0,0,0,20211018
211779603001006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779603001011,10,1,3,6,5,3,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,8,2,4,2,1,2,9,1,0,0,0,0,0,0,0,0,0,0,20211018
