request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
2093,BasicRequest,1,30120,30120,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2117,BasicRequest,1,30120,30120,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
303,BasicRequest,1,30180,30180,9907;-1;-1,2944;-1;-1,,,,,3458.5202320866074,74845.087,0:,,,,,,,,0
243,BasicRequest,1,30240,30240,9864;-1;-1,2944;-1;-1,,,,,1718.8647042974671,35482.126,0:,,,,,,,,0
1681,BasicRequest,1,30240,30240,6968;-1;-1,2944;-1;-1,,,,,635.7403684889254,10073.012000000002,0:,,,,,,,,0
2489,BasicRequest,1,30240,30240,8024;-1;-1,2944;-1;-1,,,,,4378.411306224909,99861.498,0:,,,,,,,,0
249,BasicRequest,1,30300,30300,10907;-1;-1,2944;-1;-1,,,,,1895.071123985063,38421.545999999995,0:,,,,,,,,0
2343,BasicRequest,1,30300,30300,7906;-1;-1,2944;-1;-1,,,,,3556.9297921013917,73696.815,0:,,,,,,,,0
945,BasicRequest,1,30360,30360,5938;-1;-1,2944;-1;-1,,,,,583.8938242470693,8823.329000000002,0:,,,,,,,,0
1305,BasicRequest,1,30420,30420,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:,,,,,,,,0
1241,BasicRequest,1,30540,30540,10742;-1;-1,2944;-1;-1,,,,,769.3188525680392,13827.252,0:,,,,,,,,0
2019,BasicRequest,1,30540,30540,3417;-1;-1,2944;-1;-1,,,,,3523.6968368805055,71576.736,0:,,,,,,,,0
2337,BasicRequest,1,30540,30540,9192;-1;-1,2944;-1;-1,,,,,3117.002645317853,63074.258,0:,,,,,,,,0
2903,BasicRequest,1,30600,30600,4814;-1;-1,2944;-1;-1,,,,,1457.4421252319858,32092.269999999997,0:,,,,,,,,0
3111,BasicRequest,1,30600,30600,5084;-1;-1,2944;-1;-1,,,,,2187.0206784455045,50223.59,0:,,,,,,,,0
627,BasicRequest,1,30660,30660,10011;-1;-1,2944;-1;-1,,,,,590.4850718764126,11248.866000000002,0:,,,,,,,,0
1851,BasicRequest,1,30660,30660,3171;-1;-1,2944;-1;-1,,,,,2077.248750078596,41268.163,0:,,,,,,,,0
1023,BasicRequest,1,30720,30720,2980;-1;-1,2944;-1;-1,,,,,444.3918710111103,7413.904,0:,,,,,,,,0
1525,BasicRequest,1,30720,30720,3009;-1;-1,2944;-1;-1,,,,,481.793148003865,7821.142,0:,,,,,,,,0
1753,BasicRequest,1,30720,30720,2967;-1;-1,2944;-1;-1,,,,,566.7748615940052,9249.51,0:,,,,,,,,0
2867,BasicRequest,1,30720,30720,4858;-1;-1,2944;-1;-1,,,,,2027.126644460629,36343.21599999999,0:,,,,,,,,0
827,BasicRequest,1,30780,30780,3022;-1;-1,2944;-1;-1,,,,,593.5259374642842,9186.113999999998,0:,,,,,,,,0
913,BasicRequest,1,30780,30780,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
1063,BasicRequest,1,30780,30780,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:,,,,,,,,0
1081,BasicRequest,1,30780,30780,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:,,,,,,,,0
1647,BasicRequest,1,30780,30780,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:,,,,,,,,0
1717,BasicRequest,1,30780,30780,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:,,,,,,,,0
2333,BasicRequest,1,30780,30780,7910;-1;-1,2944;-1;-1,,,,,3128.9521291764577,68379.567,0:,,,,,,,,0
435,BasicRequest,1,30300,30300,3028;-1;-1,2944;-1;-1,,,,,100.0934860791131,1298.0140000000001,0:t_wait:102.26828723615472;t_drive:400.09348607911306;fare:129,,,0.0,1.0,30402.26828723615,30802.36177331526,129.0,0
569,BasicRequest,1,30840,30840,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:,,,,,,,,0
877,BasicRequest,1,30840,30840,10053;-1;-1,2944;-1;-1,,,,,694.1199287876337,12039.505,0:,,,,,,,,0
1577,BasicRequest,1,30840,30840,2950;-1;-1,2944;-1;-1,,,,,418.44447833296726,6394.414000000001,0:,,,,,,,,0
2759,BasicRequest,1,30840,30840,4868;-1;-1,2944;-1;-1,,,,,1112.1662630528263,23921.561,0:,,,,,,,,0
1365,BasicRequest,1,30900,30900,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:,,,,,,,,0
437,BasicRequest,1,30120,30120,2979;-1;-1,2944;-1;-1,,,,,244.70402889144208,3700.917,0:t_wait:250.978811889825;t_drive:544.7040288914432;fare:370,,,0.0,0.0,30370.97881188982,30915.682840781257,370.0,0
2499,BasicRequest,1,30960,30960,12032;-1;-1,2944;-1;-1,,,,,11291.76197294328,257999.928,0:,,,,,,,,0
2955,BasicRequest,1,30960,30960,4895;-1;-1,2944;-1;-1,,,,,3145.638291762306,75474.82800000001,0:,,,,,,,,0
3107,BasicRequest,1,30960,30960,6958;-1;-1,2944;-1;-1,,,,,1329.9067147172113,25508.352,0:,,,,,,,,0
155,BasicRequest,1,31080,31080,7255;-1;-1,2944;-1;-1,,,,,2810.6381587073943,56146.75300000001,0:,,,,,,,,0
1685,BasicRequest,1,31140,31140,6968;-1;-1,2944;-1;-1,,,,,635.7403684889254,10073.012000000002,0:,,,,,,,,0
3085,BasicRequest,1,31140,31140,5119;-1;-1,2944;-1;-1,,,,,1286.3651910969515,23131.246,0:,,,,,,,,0
2001,BasicRequest,1,31200,31200,10231;-1;-1,2944;-1;-1,,,,,2754.9011560894087,49986.738000000005,0:,,,,,,,,0
953,BasicRequest,1,31260,31260,5938;-1;-1,2944;-1;-1,,,,,583.8938242470693,8823.329000000002,0:,,,,,,,,0
2971,BasicRequest,1,31260,31260,5009;-1;-1,2944;-1;-1,,,,,6295.639539935162,127202.011,0:,,,,,,,,0
2151,BasicRequest,1,31320,31320,6603;-1;-1,2944;-1;-1,,,,,1357.2505550486105,26402.429,0:,,,,,,,,0
2357,BasicRequest,1,31320,31320,10361;-1;-1,2944;-1;-1,,,,,1909.026880891152,37632.649999999994,0:,,,,,,,,0
2571,BasicRequest,1,31320,31320,10528;-1;-1,2944;-1;-1,,,,,2681.268883533585,55257.706,0:,,,,,,,,0
2575,BasicRequest,1,31320,31320,10528;-1;-1,2944;-1;-1,,,,,2681.268883533585,55257.706,0:,,,,,,,,0
2615,BasicRequest,1,31320,31320,4635;-1;-1,2944;-1;-1,,,,,3602.0323123998455,75978.16500000001,0:,,,,,,,,0
2865,BasicRequest,1,31380,31380,4917;-1;-1,2944;-1;-1,,,,,1912.7085423299754,41264.599,0:,,,,,,,,0
197,BasicRequest,1,31440,31440,7365;-1;-1,2944;-1;-1,,,,,4830.593683212597,93055.69100000002,0:,,,,,,,,0
289,BasicRequest,1,31500,31500,11246;-1;-1,2944;-1;-1,,,,,6447.068932407157,151720.13700000005,0:,,,,,,,,0
2633,BasicRequest,1,31560,31560,10576;-1;-1,2944;-1;-1,,,,,3332.06180971664,64783.433,0:,,,,,,,,0
2635,BasicRequest,1,31560,31560,10576;-1;-1,2944;-1;-1,,,,,3332.06180971664,64783.433,0:,,,,,,,,0
87,BasicRequest,1,31620,31620,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.190000000002,0:,,,,,,,,0
709,BasicRequest,1,31620,31620,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:,,,,,,,,0
723,BasicRequest,1,31620,31620,10066;-1;-1,2944;-1;-1,,,,,544.244138553032,8701.984,0:,,,,,,,,0
1027,BasicRequest,1,31620,31620,2980;-1;-1,2944;-1;-1,,,,,444.3918710111103,7413.904,0:,,,,,,,,0
1111,BasicRequest,1,31620,31620,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:,,,,,,,,0
1385,BasicRequest,1,31620,31620,3013;-1;-1,2944;-1;-1,,,,,592.6384329904115,9171.830999999998,0:,,,,,,,,0
1549,BasicRequest,1,31620,31620,3031;-1;-1,2944;-1;-1,,,,,522.0376548749421,8583.308,0:,,,,,,,,0
2039,BasicRequest,1,31620,31620,3999;-1;-1,2944;-1;-1,,,,,5049.33082523769,120271.77899999998,0:,,,,,,,,0
123,BasicRequest,1,31680,31680,9638;-1;-1,2944;-1;-1,,,,,1469.1802911343439,25213.337000000003,0:,,,,,,,,0
667,BasicRequest,1,31680,31680,9912;-1;-1,2944;-1;-1,,,,,458.44321981000076,6825.384,0:,,,,,,,,0
845,BasicRequest,1,31680,31680,3022;-1;-1,2944;-1;-1,,,,,593.5259374642842,9186.113999999998,0:,,,,,,,,0
921,BasicRequest,1,31680,31680,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
1065,BasicRequest,1,31680,31680,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:,,,,,,,,0
1079,BasicRequest,1,31680,31680,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:,,,,,,,,0
747,BasicRequest,1,31740,31740,9933;-1;-1,2944;-1;-1,,,,,580.7911487421479,9075.622,0:,,,,,,,,0
761,BasicRequest,1,31740,31740,9933;-1;-1,2944;-1;-1,,,,,580.7911487421479,9075.622,0:,,,,,,,,0
1507,BasicRequest,1,31740,31740,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:,,,,,,,,0
1605,BasicRequest,1,31740,31740,2950;-1;-1,2944;-1;-1,,,,,418.44447833296726,6394.414000000001,0:,,,,,,,,0
593,BasicRequest,1,31200,31200,5899;-1;-1,2944;-1;-1,,,,,141.03754533085606,2225.4780000000005,0:t_wait:139.11463541886042;t_drive:441.0375453308552;fare:222,,,0.0,29.0,31339.114635418857,31780.15218074971,222.0,0
455,BasicRequest,1,31800,31800,10119;-1;-1,2944;-1;-1,,,,,363.8705370301306,4998.65,0:,,,,,,,,0
1363,BasicRequest,1,31800,31800,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:,,,,,,,,0
2783,BasicRequest,1,31800,31800,4894;-1;-1,2944;-1;-1,,,,,1239.880068256095,22319.216999999997,0:,,,,,,,,0
2879,BasicRequest,1,31800,31800,4807;-1;-1,2944;-1;-1,,,,,1845.4694829628374,42926.090000000004,0:,,,,,,,,0
337,BasicRequest,1,31080,31080,10834;-1;-1,2944;-1;-1,,,,,280.65311960503607,4168.793,0:t_wait:239.6358507388286;t_drive:580.6531196050346;fare:416,,,0.0,2.0,31319.63585073883,31900.288970343856,416.0,0
521,BasicRequest,1,30960,30960,6832;-1;-1,2944;-1;-1,,,,,306.3295150961244,4342.722000000001,0:t_wait:306.9112783132223;t_drive:606.3295150961239;fare:434,,,0.0,5.0,31266.91127831322,31873.24079340934,434.0,0
519,BasicRequest,1,30960,30960,6832;-1;-1,2944;-1;-1,,,,,306.3295150961244,4342.722000000001,0:t_wait:306.9112783132223;t_drive:606.3295150961239;fare:434,,,0.0,5.0,31266.91127831322,31873.24079340934,434.0,0
2089,BasicRequest,1,31920,31920,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2497,BasicRequest,1,31920,31920,8008;-1;-1,2944;-1;-1,,,,,5088.630288788145,97358.15800000002,0:,,,,,,,,0
1053,BasicRequest,1,31980,31980,10105;-1;-1,2944;-1;-1,,,,,777.7178126902754,11612.436000000002,0:,,,,,,,,0
2835,BasicRequest,1,31980,31980,4854;-1;-1,2944;-1;-1,,,,,1149.9587504620706,24398.956,0:,,,,,,,,0
1947,BasicRequest,1,32040,32040,3284;-1;-1,2944;-1;-1,,,,,2544.1864547864634,57954.984,0:,,,,,,,,0
1969,BasicRequest,1,32040,32040,10228;-1;-1,2944;-1;-1,,,,,3502.4337446708096,63901.185000000005,0:,,,,,,,,0
3093,BasicRequest,1,32040,32040,5119;-1;-1,2944;-1;-1,,,,,1286.3651910969515,23131.246,0:,,,,,,,,0
2619,BasicRequest,1,32160,32160,4623;-1;-1,2944;-1;-1,,,,,4571.474281136733,105893.231,0:,,,,,,,,0
2967,BasicRequest,1,32160,32160,8534;-1;-1,2944;-1;-1,,,,,5948.671711700499,135201.942,0:,,,,,,,,0
2163,BasicRequest,1,32280,32280,4085;-1;-1,2944;-1;-1,,,,,1526.8457267854053,25785.518000000004,0:,,,,,,,,0
2449,BasicRequest,1,32280,32280,11849;-1;-1,2944;-1;-1,,,,,2553.933976688897,52819.907999999996,0:,,,,,,,,0
2859,BasicRequest,1,32280,32280,4917;-1;-1,2944;-1;-1,,,,,1912.7085423299754,41264.599,0:,,,,,,,,0
2861,BasicRequest,1,32280,32280,4917;-1;-1,2944;-1;-1,,,,,1912.7085423299754,41264.599,0:,,,,,,,,0
2863,BasicRequest,1,32280,32280,4917;-1;-1,2944;-1;-1,,,,,1912.7085423299754,41264.599,0:,,,,,,,,0
2949,BasicRequest,1,32280,32280,4949;-1;-1,2944;-1;-1,,,,,3445.6475839768655,72900.043,0:,,,,,,,,0
75,BasicRequest,1,32340,32340,10756;-1;-1,2944;-1;-1,,,,,1595.7211047148517,32326.403,0:,,,,,,,,0
2295,BasicRequest,1,32340,32340,6394;-1;-1,2944;-1;-1,,,,,4041.730272207279,95660.46400000002,0:,,,,,,,,0
2567,BasicRequest,1,32400,32400,10523;-1;-1,2944;-1;-1,,,,,3010.7729983472154,63996.754,0:,,,,,,,,0
623,BasicRequest,1,32460,32460,10011;-1;-1,2944;-1;-1,,,,,590.4850718764126,11248.866000000002,0:,,,,,,,,0
1829,BasicRequest,1,32460,32460,3148;-1;-1,2944;-1;-1,,,,,2259.7200744512675,51121.64,0:,,,,,,,,0
2269,BasicRequest,1,32460,32460,4091;-1;-1,2944;-1;-1,,,,,1072.6926418309508,16879.046000000002,0:,,,,,,,,0
2527,BasicRequest,1,32460,32460,6628;-1;-1,2944;-1;-1,,,,,2238.2180777084204,47457.456000000006,0:,,,,,,,,0
695,BasicRequest,1,32520,32520,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:,,,,,,,,0
1553,BasicRequest,1,32520,32520,3031;-1;-1,2944;-1;-1,,,,,522.0376548749421,8583.308,0:,,,,,,,,0
1555,BasicRequest,1,32520,32520,3031;-1;-1,2944;-1;-1,,,,,522.0376548749421,8583.308,0:,,,,,,,,0
2371,BasicRequest,1,32520,32520,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188000000002,0:,,,,,,,,0
2777,BasicRequest,1,32520,32520,5574;-1;-1,2944;-1;-1,,,,,1039.4712364939633,18511.566,0:,,,,,,,,0
897,BasicRequest,1,32580,32580,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
1643,BasicRequest,1,32580,32580,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:,,,,,,,,0
741,BasicRequest,1,32640,32640,9933;-1;-1,2944;-1;-1,,,,,580.7911487421479,9075.622,0:,,,,,,,,0
785,BasicRequest,1,32640,32640,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:,,,,,,,,0
1483,BasicRequest,1,32640,32640,3015;-1;-1,2944;-1;-1,,,,,518.6047215876927,8531.738000000001,0:,,,,,,,,0
2723,BasicRequest,1,32640,32640,12127;-1;-1,2944;-1;-1,,,,,4202.746489280154,93701.23200000002,0:,,,,,,,,0
2763,BasicRequest,1,32640,32640,4868;-1;-1,2944;-1;-1,,,,,1112.1662630528263,23921.561,0:,,,,,,,,0
235,BasicRequest,1,32700,32700,10773;-1;-1,2944;-1;-1,,,,,1922.0443093062295,38033.16099999999,0:,,,,,,,,0
447,BasicRequest,1,32700,32700,10119;-1;-1,2944;-1;-1,,,,,363.8705370301306,4998.65,0:,,,,,,,,0
493,BasicRequest,1,32700,32700,10060;-1;-1,2944;-1;-1,,,,,427.3237435185241,6064.819,0:,,,,,,,,0
1361,BasicRequest,1,32700,32700,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:,,,,,,,,0
2297,BasicRequest,1,32700,32700,4520;-1;-1,2944;-1;-1,,,,,4821.307627019347,107293.902,0:,,,,,,,,0
107,BasicRequest,1,32760,32760,9574;-1;-1,2944;-1;-1,,,,,1642.9255217283167,24797.597999999998,0:,,,,,,,,0
1909,BasicRequest,1,32760,32760,7459;-1;-1,2944;-1;-1,,,,,2499.7844636262903,53472.622,0:,,,,,,,,0
2701,BasicRequest,1,32760,32760,10660;-1;-1,2944;-1;-1,,,,,2962.170951590587,66860.97200000001,0:,,,,,,,,0
339,BasicRequest,1,32100,32100,3007;-1;-1,2944;-1;-1,,,,,202.89709096773998,2855.8479999999995,0:t_wait:181.33594534807344;t_drive:502.8970909677373;fare:285,,,0.0,4.0,32281.33594534807,32784.23303631581,285.0,0
347,BasicRequest,1,32100,32100,3007;-1;-1,2944;-1;-1,,,,,202.89709096773998,2855.8479999999995,0:t_wait:181.33594534807344;t_drive:502.8970909677373;fare:285,,,0.0,4.0,32281.33594534807,32784.23303631581,285.0,0
357,BasicRequest,1,32220,32220,3007;-1;-1,2944;-1;-1,,,,,202.89709096773998,2855.8479999999995,0:t_wait:61.3359453480698;t_drive:502.89709096774095;fare:285,,,0.0,4.0,32281.33594534807,32784.23303631581,285.0,0
2125,BasicRequest,1,32820,32820,4149;-1;-1,2944;-1;-1,,,,,1186.9811788127922,18690.023999999998,0:,,,,,,,,0
2127,BasicRequest,1,32820,32820,4149;-1;-1,2944;-1;-1,,,,,1186.9811788127922,18690.023999999998,0:,,,,,,,,0
3045,BasicRequest,1,32820,32820,5130;-1;-1,2944;-1;-1,,,,,1363.4569196772527,25690.742999999995,0:,,,,,,,,0
3059,BasicRequest,1,32820,32820,5130;-1;-1,2944;-1;-1,,,,,1363.4569196772527,25690.742999999995,0:,,,,,,,,0
309,BasicRequest,1,32880,32880,9907;-1;-1,2944;-1;-1,,,,,3458.5202320866074,74845.087,0:,,,,,,,,0
2401,BasicRequest,1,32880,32880,11852;-1;-1,2944;-1;-1,,,,,1977.6371891327703,41817.345,0:,,,,,,,,0
2803,BasicRequest,1,32880,32880,5910;-1;-1,2944;-1;-1,,,,,955.7713256717296,16839.322,0:,,,,,,,,0
1675,BasicRequest,1,32940,32940,6968;-1;-1,2944;-1;-1,,,,,635.7403684889254,10073.012000000002,0:,,,,,,,,0
1839,BasicRequest,1,32940,32940,6789;-1;-1,2944;-1;-1,,,,,1981.5776757274816,43952.114,0:,,,,,,,,0
943,BasicRequest,1,33060,33060,5938;-1;-1,2944;-1;-1,,,,,583.8938242470693,8823.329000000002,0:,,,,,,,,0
1975,BasicRequest,1,33060,33060,3354;-1;-1,2944;-1;-1,,,,,3464.8205472745685,71948.033,0:,,,,,,,,0
2683,BasicRequest,1,33060,33060,12041;-1;-1,2944;-1;-1,,,,,8588.936960635761,198468.408,0:,,,,,,,,0
1098,BasicRequest,1,32400,32400,2944;-1;-1,5712;-1;-1,,,,,366.5096936022218,6493.414999999999,0:t_wait:0;t_drive:666.5096936022237;fare:649,,,0.0,24.0,32400.0,33066.50969360222,649.0,0
151,BasicRequest,1,33120,33120,7239;-1;-1,2944;-1;-1,,,,,2662.1555126903227,53486.87300000001,0:,,,,,,,,0
1289,BasicRequest,1,33120,33120,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:,,,,,,,,0
2353,BasicRequest,1,33120,33120,7982;-1;-1,2944;-1;-1,,,,,7587.396047642715,171047.2,0:,,,,,,,,0
2711,BasicRequest,1,33120,33120,8274;-1;-1,2944;-1;-1,,,,,5680.249643421705,129132.813,0:,,,,,,,,0
918,BasicRequest,1,32400,32400,2944;-1;-1,6828;-1;-1,,,,,451.0058960502597,5946.072,0:t_wait:0;t_drive:751.0058960502574;fare:594,,,0.0,1.0,32400.0,33151.00589605026,594.0,0
912,BasicRequest,1,32400,32400,2944;-1;-1,6828;-1;-1,,,,,451.0058960502597,5946.072,0:t_wait:0;t_drive:751.0058960502574;fare:594,,,0.0,1.0,32400.0,33151.00589605026,594.0,0
1608,BasicRequest,1,32400,32400,2944;-1;-1,2950;-1;-1,,,,,427.4991358974962,6532.039,0:t_wait:0;t_drive:727.4991358974949;fare:653,,,0.0,28.0,32400.0,33127.499135897495,653.0,0
1185,BasicRequest,1,33180,33180,10077;-1;-1,2944;-1;-1,,,,,723.2542463094488,10942.675,0:,,,,,,,,0
1917,BasicRequest,1,33180,33180,11385;-1;-1,2944;-1;-1,,,,,3184.4706758076027,67099.829,0:,,,,,,,,0
2057,BasicRequest,1,33180,33180,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:,,,,,,,,0
2087,BasicRequest,1,33180,33180,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:,,,,,,,,0
1566,BasicRequest,1,32400,32400,2944;-1;-1,3031;-1;-1,,,,,520.0667182697167,8370.995,0:t_wait:0;t_drive:820.0667182697143;fare:837,,,0.0,13.0,32400.0,33220.066718269714,837.0,0
1564,BasicRequest,1,32400,32400,2944;-1;-1,3031;-1;-1,,,,,520.0667182697167,8370.995,0:t_wait:0;t_drive:820.0667182697143;fare:837,,,0.0,13.0,32400.0,33220.066718269714,837.0,0
1700,BasicRequest,1,32400,32400,2944;-1;-1,6422;-1;-1,,,,,491.1607616753548,7131.368,0:t_wait:0;t_drive:791.1607616753536;fare:713,,,0.0,25.0,32400.0,33191.16076167537,713.0,0
2641,BasicRequest,1,33240,33240,10584;-1;-1,2944;-1;-1,,,,,3524.959865950587,67715.36,0:,,,,,,,,0
1147,BasicRequest,1,33300,33300,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:,,,,,,,,0
1163,BasicRequest,1,33300,33300,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:,,,,,,,,0
1674,BasicRequest,1,32400,32400,2944;-1;-1,6968;-1;-1,,,,,634.4145104319668,10108.962,0:t_wait:0;t_drive:934.4145104319687;fare:1010,,,0.0,7.0,32400.0,33334.41451043198,1010.0,0
700,BasicRequest,1,32400,32400,2944;-1;-1,10054;-1;-1,,,,,631.1672917465789,10396.712,0:t_wait:0;t_drive:931.1672917465767;fare:1039,,,0.0,9.0,32400.0,33331.16729174658,1039.0,0
1412,BasicRequest,1,32400,32400,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:0;t_drive:943.2807026450828;fare:1016,,,0.0,27.0,32400.0,33343.28070264508,1016.0,0
1382,BasicRequest,1,32400,32400,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:0;t_drive:943.2807026450828;fare:1016,,,0.0,27.0,32400.0,33343.28070264508,1016.0,0
2525,BasicRequest,1,33360,33360,6628;-1;-1,2944;-1;-1,,,,,2238.2180777084204,47457.456000000006,0:,,,,,,,,0
103,BasicRequest,1,33420,33420,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.190000000002,0:,,,,,,,,0
167,BasicRequest,1,33420,33420,9674;-1;-1,2944;-1;-1,,,,,5086.784902458792,84531.877,0:,,,,,,,,0
2367,BasicRequest,1,33420,33420,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188000000002,0:,,,,,,,,0
2379,BasicRequest,1,33420,33420,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188000000002,0:,,,,,,,,0
675,BasicRequest,1,33480,33480,9912;-1;-1,2944;-1;-1,,,,,458.44321981000076,6825.384,0:,,,,,,,,0
1095,BasicRequest,1,33480,33480,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:,,,,,,,,0
2737,BasicRequest,1,33480,33480,10719;-1;-1,2944;-1;-1,,,,,5587.264650366429,121813.658,0:,,,,,,,,0
759,BasicRequest,1,33540,33540,9933;-1;-1,2944;-1;-1,,,,,580.7911487421479,9075.622,0:,,,,,,,,0
883,BasicRequest,1,33540,33540,10053;-1;-1,2944;-1;-1,,,,,694.1199287876337,12039.505,0:,,,,,,,,0
1495,BasicRequest,1,33540,33540,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:,,,,,,,,0
2060,BasicRequest,1,32400,32400,2944;-1;-1,4189;-1;-1,,,,,893.2342861950785,17222.911999999997,0:t_wait:0;t_drive:1193.234286195082;fare:1722,,,0.0,0.0,32400.0,33593.23428619508,1722.0,0
1827,BasicRequest,1,33600,33600,3105;-1;-1,2944;-1;-1,,,,,2047.2198312212167,44733.561,0:,,,,,,,,0
2213,BasicRequest,1,33600,33600,6606;-1;-1,2944;-1;-1,,,,,1248.447962063315,22626.904,0:,,,,,,,,0
838,BasicRequest,1,32400,32400,2944;-1;-1,3022;-1;-1,,,,,644.1682071189548,10175.414,0:t_wait:0;t_drive:1244.168207118957;fare:1017,,,0,27,32400,33644.16820711896,1017,0
3064,BasicRequest,1,32400,32400,2944;-1;-1,5130;-1;-1,,,,,968.2262958758031,17050.386000000006,0:t_wait:0;t_drive:1268.2262958758001;fare:1705,,,0.0,5.0,32400.0,33668.226295875815,1705.0,0
3056,BasicRequest,1,32400,32400,2944;-1;-1,5130;-1;-1,,,,,968.2262958758031,17050.386000000006,0:t_wait:0;t_drive:1268.2262958758001;fare:1705,,,0.0,5.0,32400.0,33668.226295875815,1705.0,0
2244,BasicRequest,1,32400,32400,2944;-1;-1,4078;-1;-1,,,,,977.9008660558574,18531.831,0:t_wait:0;t_drive:1277.9008660558538;fare:1853,,,0.0,8.0,32400.0,33677.90086605586,1853.0,0
2238,BasicRequest,1,32400,32400,2944;-1;-1,4078;-1;-1,,,,,977.9008660558574,18531.831,0:t_wait:0;t_drive:1277.9008660558538;fare:1853,,,0.0,8.0,32400.0,33677.90086605586,1853.0,0
2107,BasicRequest,1,33720,33720,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2830,BasicRequest,1,32400,32400,2944;-1;-1,4854;-1;-1,,,,,1054.7546285889864,23173.275999999998,0:t_wait:0;t_drive:1354.754628588984;fare:2317,,,0.0,15.0,32400.0,33754.754628588984,2317.0,0
590,BasicRequest,1,33300,33300,2944;-1;-1,5899;-1;-1,,,,,139.11463541885973,2196.2509999999997,0:t_wait:0;t_drive:439.1146354188604;fare:219,,,0.0,20.0,33300.0,33739.11463541886,219.0,0
2797,BasicRequest,1,33780,33780,5910;-1;-1,2944;-1;-1,,,,,955.7713256717296,16839.322,0:,,,,,,,,0
2801,BasicRequest,1,33780,33780,5910;-1;-1,2944;-1;-1,,,,,955.7713256717296,16839.322,0:,,,,,,,,0
2841,BasicRequest,1,33780,33780,4854;-1;-1,2944;-1;-1,,,,,1149.9587504620706,24398.956,0:,,,,,,,,0
1156,BasicRequest,1,32400,32400,2944;-1;-1,9947;-1;-1,,,,,1098.9676081776763,21357.259,0:t_wait:0;t_drive:1398.967608177678;fare:2135,,,0,2,32400,33798.96760817767,2135,0
1140,BasicRequest,1,32400,32400,2944;-1;-1,9947;-1;-1,,,,,1098.9676081776763,21357.259,0:t_wait:0;t_drive:1398.967608177678;fare:2135,,,0,2,32400,33798.96760817767,2135,0
598,BasicRequest,1,33300,33300,2944;-1;-1,2941;-1;-1,,,,,255.94512657425173,3461.397,0:t_wait:0;t_drive:555.9451265742537;fare:346,,,0.0,19.0,33300.0,33855.945126574254,346.0,0
